9.372505833260166286e-01,2.171647240039727977e-01,-9.965676789638718835e-01,-1.434133333165392044e+00,1.396430331019734350e+00,-3.552511421324611174e-01,-2.543795817912278268e-01,7.342836922560594948e-01,-2.315300379309313816e-01,-1.061912198686279174e+00
7.485289281770667325e-01,2.329786804199671657e-01,-1.011335194598778298e+00,-1.400418525464587338e+00,1.687123141433911400e+00,-4.562591828014946338e-01,-2.874102255941654582e-01,7.234090239417485524e-01,-4.463013638053324739e-01,-1.155083192349001697e+00
8.247144903334164834e-01,1.090435802017582778e-01,-1.022512172048442469e+00,-1.468918872967277522e+00,1.722892098103733005e+00,-1.876814484458814158e-01,-3.442543924191448501e-01,7.068351919050014365e-01,-2.079100351983630135e-01,-1.265407985709720018e+00
9.488585024787621336e-01,-3.296585567931036714e-02,-1.154466226283645813e+00,-1.782534719118749500e+00,2.120886651100770237e+00,1.457866016265697007e-01,-2.490964977643393141e-01,8.483656440651432540e-01,-8.953684174391869643e-02,-1.254331165660319991e+00
1.162193810761893209e+00,-3.498409786242402675e-02,-1.065312589924615194e+00,-1.401635159980157530e+00,2.194457582320156419e+00,1.928269349917294817e-01,-2.707017661767454619e-01,1.018709192466293656e+00,1.810530297906905450e-01,-1.212185774108548886e+00
8.276375909844180256e-01,-1.383122826850327093e-02,-8.962036314661624425e-01,-1.483968377013730855e+00,2.098274679302206458e+00,1.473291290802289100e-01,-1.506329950084184244e-01,6.708862480271792217e-01,2.469023685756462916e-01,-1.252385701524449946e+00
4.170779221817868532e-01,1.979321731851422239e-01,-9.908364409069174705e-01,-1.722323669408490687e+00,1.867066062595038156e+00,2.933520909902219698e-01,-5.781025158796392338e-01,1.741116500356193753e-01,1.073376854546667092e-01,-1.437788220555250795e+00
4.811945716972639842e-01,3.661360272158989404e-01,-7.339640550279757925e-01,-1.962373282410327491e+00,1.888647094033879537e+00,4.071998533822578370e-01,-2.562447653949272430e-01,9.304283281128243599e-02,-4.803059141664760279e-02,-9.962125851102620055e-01
3.278955026668948780e-01,3.535370233667254336e-01,-7.804180475349855595e-01,-2.023175076458731514e+00,1.933896246484317016e+00,2.057964089216621217e-01,-2.160044072354718458e-01,4.509356843971143447e-02,-2.498553393150766966e-01,-1.102566952112756793e+00
-1.396898854710712234e-01,3.217602894105077160e-01,-7.978346330171666168e-01,-2.219488380306511299e+00,2.141300239834513786e+00,4.102818116617498179e-01,-3.410511805507587257e-01,-3.067192778998795166e-01,-2.249716733491484710e-01,-1.315800684000236531e+00
