0.25637,0.247,0.23727,0.22717,0.21714,0.20727,0.19774,0.18841,0.17962,0.17148,0.16371,0.15656,0.15007,0.14413,0.13868,0.13361,0.12903,0.12485,0.12101,0.11751,0.11393,0.11068,0.10762,0.10485,0.10235,0.10063,0.099305,0.098443,0.098307,0.09906,0.10066,0.10351,0.1073,0.11208,0.11827,0.12521,0.13331,0.14646,0.16136,0.17823,0.1964,0.21689,0.23902,0.26262,0.28828,0.31541,0.34414,0.37374,0.40359,0.4293,0.45296,0.47363,0.49143,0.50528,0.51456,0.52329,0.52876,0.5315,0.53168,0.53058,0.52432,0.51699,0.50882,0.50044,0.49264,0.4853,0.47553,0.4671,0.45956,0.45277,0.44473,0.4355,0.42484,0.41145,0.39566,0.37719,0.35654,0.33408,0.31329,0.29071,0.26741,0.24322,0.2192,0.19586,0.17042,0.14693,0.12514,0.10572,0.088134,0.075892,0.064977,0.055362,0.046773,0.039414,0.033187,0.027772
0.28281,0.27308,0.26295,0.25242,0.24197,0.23169,0.22175,0.212,0.20284,0.19443,0.18636,0.17893,0.17224,0.16612,0.16054,0.15535,0.15065,0.14632,0.14234,0.13874,0.135,0.13159,0.12836,0.1254,0.12271,0.12082,0.11932,0.11831,0.11806,0.11874,0.12032,0.12326,0.12717,0.13209,0.13847,0.14561,0.15396,0.16689,0.18131,0.19757,0.21479,0.23401,0.25449,0.27601,0.29919,0.32341,0.34882,0.37473,0.40053,0.42244,0.44225,0.45916,0.47349,0.48422,0.49085,0.49702,0.50044,0.50167,0.50086,0.49928,0.49342,0.48705,0.4803,0.47369,0.468,0.46301,0.45615,0.4507,0.4462,0.44263,0.43784,0.43184,0.42444,0.41425,0.40159,0.38621,0.36846,0.34871,0.32996,0.3092,0.28743,0.26441,0.24122,0.21836,0.19344,0.17005,0.148,0.12808,0.10975,0.096296,0.084178,0.073401,0.063727,0.055362,0.048222,0.041991
0.30621,0.29633,0.28603,0.27529,0.26465,0.25418,0.24406,0.23412,0.2248,0.21629,0.20815,0.20065,0.19395,0.18786,0.18232,0.1772,0.17253,0.16822,0.16424,0.16069,0.15692,0.15348,0.15018,0.14713,0.1443,0.14228,0.14064,0.13948,0.13909,0.13964,0.14114,0.14405,0.14795,0.15284,0.15921,0.16633,0.17469,0.18712,0.20082,0.21613,0.23214,0.24979,0.26835,0.28754,0.30798,0.32906,0.35096,0.37301,0.39463,0.41263,0.42851,0.44163,0.45248,0.46011,0.46411,0.46776,0.46919,0.46893,0.46715,0.4651,0.45964,0.4542,0.44886,0.44399,0.44038,0.43771,0.43373,0.43124,0.42977,0.4294,0.42792,0.42519,0.42114,0.41429,0.40494,0.39282,0.37822,0.36142,0.34501,0.32637,0.30645,0.28491,0.26286,0.2408,0.2167,0.19371,0.1717,0.15157,0.13276,0.11835,0.10525,0.093515,0.082938,0.073721,0.065801,0.058869
0.32543,0.31563,0.30538,0.29468,0.28409,0.27367,0.26362,0.25373,0.24449,0.23612,0.22809,0.22079,0.21429,0.20844,0.20316,0.19831,0.19386,0.18974,0.18595,0.1826,0.17896,0.17562,0.17238,0.16934,0.16648,0.16438,0.16263,0.16134,0.16078,0.16114,0.16247,0.16523,0.16897,0.17364,0.17978,0.18663,0.19472,0.20637,0.21906,0.23316,0.24762,0.26344,0.27983,0.29647,0.31398,0.33178,0.35004,0.36814,0.38554,0.39963,0.41161,0.42102,0.42847,0.43309,0.43459,0.43584,0.43537,0.43372,0.43104,0.42854,0.42346,0.41892,0.41492,0.41172,0.4101,0.40965,0.40843,0.40879,0.41028,0.41303,0.41479,0.41538,0.41472,0.41131,0.40541,0.39674,0.38549,0.37194,0.35819,0.34202,0.32431,0.30463,0.28412,0.26324,0.24032,0.21809,0.19648,0.17646,0.15748,0.1424,0.12858,0.1161,0.10482,0.094922,0.086362,0.078856
0.33947,0.32998,0.32001,0.30959,0.29931,0.2892,0.27946,0.26987,0.26095,0.25296,0.24528,0.23835,0.23233,0.22694,0.22214,0.21777,0.21375,0.21001,0.20658,0.20362,0.20028,0.1972,0.19416,0.19125,0.18845,0.18635,0.18452,0.1831,0.18236,0.18248,0.18355,0.18604,0.18945,0.1937,0.19937,0.20569,0.21322,0.22383,0.23521,0.24783,0.26053,0.27421,0.28823,0.30216,0.31663,0.33106,0.34565,0.35983,0.37308,0.38336,0.39159,0.39745,0.40169,0.40349,0.40266,0.40171,0.39952,0.39659,0.3931,0.39021,0.3855,0.3818,0.37906,0.37741,0.37762,0.37924,0.38058,0.3836,0.38785,0.39357,0.39844,0.40227,0.40495,0.40497,0.40258,0.39748,0.38975,0.37962,0.36881,0.35544,0.34028,0.32285,0.30426,0.28498,0.26363,0.24255,0.22174,0.20221,0.18344,0.16807,0.15386,0.14094,0.12923,0.1189,0.10992,0.10203
0.34758,0.3386,0.32913,0.31923,0.30949,0.29992,0.29074,0.28169,0.27332,0.26594,0.25885,0.25252,0.24715,0.24247,0.23835,0.23467,0.23129,0.22812,0.22523,0.22284,0.21997,0.21731,0.21462,0.21197,0.20933,0.20729,0.20544,0.20392,0.20298,0.20281,0.20353,0.20563,0.20855,0.21217,0.21715,0.22269,0.22939,0.23868,0.24849,0.25939,0.27012,0.28151,0.29295,0.3041,0.31548,0.32657,0.33754,0.34792,0.35721,0.36389,0.36861,0.3712,0.3725,0.37175,0.36885,0.36595,0.36225,0.35823,0.35405,0.35083,0.34649,0.34356,0.34195,0.34169,0.34353,0.34699,0.35064,0.35604,0.36279,0.3712,0.37898,0.38587,0.3918,0.39517,0.39626,0.39478,0.39067,0.38413,0.37648,0.36615,0.35388,0.33907,0.3228,0.3055,0.28612,0.2666,0.24699,0.22835,0.21017,0.19488,0.18065,0.16761,0.15578,0.14529,0.13614,0.12813
0.3493,0.34102,0.33225,0.32307,0.31408,0.30527,0.29684,0.28854,0.28094,0.27438,0.26807,0.26253,0.25801,0.25426,0.25109,0.2483,0.24576,0.24337,0.24125,0.23962,0.23743,0.23538,0.23321,0.23098,0.22865,0.22677,0.22496,0.22336,0.22222,0.22171,0.22198,0.22354,0.22577,0.22857,0.23259,0.23709,0.24267,0.25038,0.25838,0.26733,0.27591,0.28488,0.29364,0.30193,0.31027,0.31813,0.32566,0.33247,0.33809,0.34146,0.343,0.34267,0.34139,0.33843,0.33378,0.32924,0.32428,0.31936,0.31466,0.31119,0.30719,0.30495,0.30435,0.30528,0.30852,0.31355,0.31916,0.32661,0.33552,0.34628,0.35666,0.36629,0.37519,0.3817,0.38609,0.38811,0.38757,0.38464,0.38025,0.37312,0.36391,0.352,0.33838,0.32345,0.30642,0.28887,0.27094,0.25366,0.23655,0.22186,0.20807,0.19539,0.18389,0.17366,0.16473,0.15694
0.34455,0.3371,0.32918,0.32088,0.31281,0.30492,0.29742,0.29005,0.28338,0.2778,0.27244,0.26787,0.26435,0.26164,0.25956,0.25787,0.25632,0.25488,0.25366,0.25296,0.25159,0.2503,0.2488,0.24711,0.2452,0.24356,0.24187,0.24024,0.2389,0.23802,0.23779,0.23871,0.24014,0.24194,0.24483,0.24809,0.25233,0.25828,0.26431,0.27116,0.2775,0.28398,0.29011,0.29558,0.30097,0.30579,0.31015,0.3137,0.31602,0.31647,0.31525,0.31243,0.30896,0.30417,0.29812,0.29228,0.28637,0.28077,0.2757,0.27208,0.26842,0.26679,0.26703,0.26895,0.27331,0.2796,0.28682,0.29591,0.30658,0.31928,0.33186,0.34387,0.35536,0.36473,0.37223,0.37764,0.38057,0.38123,0.3802,0.37645,0.37054,0.3618,0.35115,0.33895,0.3246,0.30938,0.29345,0.27785,0.26208,0.24823,0.23507,0.22283,0.21166,0.20164,0.19281,0.1851
0.33357,0.32706,0.32009,0.31279,0.30575,0.29891,0.29245,0.28613,0.28051,0.27603,0.27173,0.26823,0.26582,0.26426,0.26333,0.26284,0.26245,0.26206,0.26188,0.26221,0.26179,0.26137,0.26065,0.25961,0.25822,0.25692,0.2554,0.2538,0.25229,0.25104,0.25028,0.25049,0.25101,0.25171,0.25334,0.25521,0.25795,0.26202,0.26598,0.27068,0.27476,0.27878,0.28234,0.28519,0.2878,0.2898,0.29132,0.29202,0.29149,0.28946,0.28594,0.28109,0.27589,0.26968,0.2626,0.25583,0.24924,0.24321,0.23794,0.23426,0.23094,0.22982,0.23075,0.23343,0.23863,0.24586,0.25428,0.26461,0.27659,0.29077,0.30511,0.31907,0.33272,0.34452,0.35472,0.36319,0.36938,0.3735,0.37582,0.37553,0.37305,0.36769,0.36031,0.35122,0.33997,0.32757,0.3142,0.30083,0.28699,0.27457,0.2626,0.25132,0.24095,0.23153,0.22313,0.21575
0.31696,0.31144,0.30548,0.29923,0.2933,0.28755,0.2822,0.277,0.27249,0.26915,0.26598,0.2636,0.26236,0.26199,0.26226,0.26298,0.26381,0.26453,0.26543,0.26683,0.26741,0.26792,0.26802,0.26768,0.26686,0.26591,0.2646,0.26304,0.26137,0.25976,0.25844,0.25791,0.25748,0.25704,0.25735,0.2578,0.25898,0.26116,0.26308,0.26567,0.26759,0.26929,0.27047,0.27093,0.2711,0.27062,0.26971,0.26799,0.2651,0.26108,0.25575,0.24937,0.24287,0.23567,0.22793,0.22057,0.21361,0.20737,0.20207,0.19842,0.19542,0.19473,0.19619,0.19942,0.20518,0.21302,0.22225,0.23337,0.24622,0.2614,0.27701,0.29246,0.3078,0.32157,0.33404,0.34512,0.35418,0.36139,0.36679,0.36979,0.37068,0.36869,0.36464,0.35876,0.35077,0.34142,0.33089,0.3201,0.30859,0.29806,0.28775,0.2779,0.2688,0.26043,0.25289,0.24624
