0.01,0.01,0.010937,0.017854,0.024505,0.032483,0.042217,0.053452,0.066473,0.080467,0.095413,0.11072,0.12658,0.14202,0.15689,0.17098,0.18373,0.19502,0.20412,0.21154,0.21661,0.2198,0.22117,0.22093,0.21935,0.21673,0.21336,0.20944,0.20535,0.19969,0.19392,0.18851,0.18317,0.1802,0.17724,0.17411,0.17216,0.16916,0.1664,0.16346,0.16058,0.15729,0.15419,0.15076,0.14687,0.14276,0.13814,0.13386,0.12899,0.12458,0.1201,0.11601,0.11223,0.10912,0.1069,0.1062,0.107,0.10957,0.11384,0.11978,0.1322,0.14817,0.1675,0.19079,0.21806,0.24858,0.28421,0.32372,0.3667,0.41252,0.46046,0.5098,0.55991,0.60991,0.65892,0.70624,0.75079,0.79229,0.82993,0.86359,0.89296,0.91828,0.93948,0.95685,0.97045,0.98105,0.98907,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.01,0.012824,0.020751,0.028248,0.037212,0.048099,0.060616,0.075063,0.090564,0.10709,0.12396,0.14139,0.15828,0.17448,0.18976,0.20355,0.21572,0.22549,0.23344,0.23888,0.24236,0.24394,0.24387,0.24245,0.24,0.23684,0.23315,0.22934,0.2237,0.21802,0.21277,0.20761,0.20519,0.20269,0.19991,0.19839,0.19566,0.1931,0.19027,0.18746,0.1842,0.18118,0.17781,0.17394,0.16988,0.16525,0.16104,0.15619,0.15189,0.1475,0.14356,0.13996,0.13711,0.13523,0.13499,0.13636,0.13963,0.14473,0.15162,0.16464,0.18122,0.20106,0.22478,0.25233,0.28285,0.31835,0.35749,0.39983,0.44468,0.49129,0.53897,0.58715,0.635,0.68168,0.72662,0.7687,0.8078,0.84309,0.87456,0.90189,0.92539,0.94498,0.96095,0.97334,0.98294,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.01,0.014806,0.023762,0.032098,0.042032,0.054039,0.06779,0.083591,0.10051,0.11851,0.13682,0.15567,0.17385,0.1912,0.2075,0.22212,0.23498,0.24525,0.25358,0.25925,0.26291,0.26464,0.26472,0.26347,0.26125,0.25838,0.25504,0.25165,0.24616,0.24073,0.23582,0.23101,0.22934,0.2275,0.22527,0.22433,0.22199,0.21972,0.2171,0.21448,0.21137,0.20853,0.20535,0.20165,0.19778,0.19331,0.18936,0.18474,0.18075,0.17669,0.17316,0.17001,0.16769,0.16642,0.16689,0.16907,0.17323,0.17933,0.1873,0.20101,0.21824,0.23856,0.26264,0.29036,0.32074,0.35595,0.39452,0.43594,0.47953,0.52453,0.57025,0.61623,0.66166,0.70577,0.74809,0.7875,0.82402,0.85681,0.88594,0.91112,0.93271,0.95061,0.96512,0.97626,0.98485,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.01,0.016846,0.026833,0.035982,0.04685,0.059921,0.074828,0.091878,0.11009,0.12942,0.14901,0.16908,0.18836,0.20663,0.22372,0.23893,0.25225,0.26279,0.2713,0.27703,0.28075,0.28252,0.28268,0.2816,0.27962,0.2771,0.27418,0.27132,0.2661,0.26106,0.25664,0.25235,0.25162,0.25061,0.2491,0.2489,0.24712,0.24529,0.243,0.24064,0.23776,0.23524,0.23238,0.22899,0.22546,0.22132,0.21779,0.2136,0.21015,0.20664,0.20376,0.20132,0.1998,0.19942,0.20088,0.20412,0.2094,0.2167,0.22592,0.24046,0.25842,0.27926,0.30367,0.3315,0.36163,0.39639,0.4342,0.4745,0.51662,0.55977,0.60325,0.64674,0.6895,0.73082,0.77032,0.80688,0.84066,0.87082,0.89752,0.92047,0.94009,0.95625,0.96928,0.97917,0.98674,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.010571,0.018905,0.029902,0.039825,0.051572,0.065629,0.081592,0.09976,0.11912,0.13959,0.16027,0.18134,0.20147,0.22042,0.23802,0.25356,0.26706,0.27764,0.28607,0.29166,0.29526,0.29694,0.2971,0.29611,0.29436,0.2922,0.28974,0.28748,0.2826,0.27806,0.27425,0.27062,0.27098,0.27095,0.27031,0.27098,0.26992,0.26868,0.26687,0.26495,0.26246,0.26039,0.25798,0.25504,0.25206,0.24845,0.24556,0.24202,0.23932,0.23661,0.23462,0.23314,0.23266,0.23342,0.2361,0.24061,0.2472,0.25588,0.2665,0.28199,0.30076,0.32216,0.34691,0.37481,0.40462,0.43879,0.47568,0.5147,0.55515,0.59624,0.63732,0.67817,0.71809,0.75642,0.79292,0.8265,0.85744,0.88489,0.9091,0.92976,0.94738,0.96181,0.97335,0.982,0.98857,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.011808,0.020941,0.032911,0.043553,0.05611,0.071056,0.087958,0.10709,0.12742,0.14884,0.17039,0.19221,0.21293,0.23228,0.25011,0.26569,0.27908,0.28942,0.29753,0.30275,0.30602,0.30745,0.30746,0.30646,0.30487,0.30304,0.30104,0.29939,0.29488,0.29089,0.28777,0.2849,0.28643,0.28751,0.28785,0.28949,0.28927,0.28876,0.28759,0.28625,0.28434,0.2829,0.28116,0.27889,0.27665,0.27384,0.27187,0.26929,0.26767,0.26607,0.26529,0.26509,0.26599,0.26818,0.27235,0.27837,0.28647,0.29669,0.30883,0.32536,0.34499,0.36696,0.39198,0.41986,0.44925,0.48268,0.51847,0.55599,0.59458,0.63342,0.67191,0.70994,0.74689,0.78213,0.81552,0.84602,0.87406,0.89875,0.92044,0.93883,0.95446,0.96716,0.97724,0.98469,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.013018,0.022911,0.0358,0.047095,0.060382,0.07611,0.09382,0.11376,0.13487,0.15704,0.17922,0.20154,0.22259,0.24206,0.25983,0.27515,0.28815,0.29798,0.30549,0.31009,0.31282,0.3138,0.31349,0.31235,0.3108,0.3092,0.30759,0.3065,0.30235,0.29892,0.29651,0.29442,0.29718,0.2994,0.3008,0.30346,0.30419,0.30452,0.3041,0.30349,0.30232,0.3017,0.30081,0.29944,0.2982,0.29648,0.29573,0.29445,0.29424,0.29411,0.29491,0.29637,0.29899,0.30297,0.30894,0.31675,0.32658,0.33853,0.35231,0.36999,0.39053,0.41306,0.43833,0.46609,0.49495,0.52747,0.56197,0.59781,0.63433,0.67075,0.70649,0.74157,0.77543,0.80751,0.83771,0.8651,0.89021,0.91216,0.93136,0.94752,0.9612,0.97222,0.9809,0.98721,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.014176,0.024779,0.038516,0.050393,0.064321,0.080715,0.099099,0.11968,0.14139,0.16409,0.18668,0.20926,0.23038,0.24971,0.26714,0.28192,0.29425,0.30329,0.30994,0.31369,0.31563,0.31595,0.31513,0.31367,0.312,0.3105,0.30916,0.30854,0.30465,0.30174,0.29999,0.29866,0.30262,0.30598,0.30845,0.31213,0.31386,0.3151,0.31554,0.31577,0.31549,0.31582,0.31598,0.3157,0.31567,0.31532,0.31608,0.31642,0.31795,0.31963,0.32237,0.32584,0.33055,0.33665,0.34473,0.3546,0.36642,0.38028,0.39586,0.41481,0.43634,0.45947,0.48495,0.51255,0.54082,0.57229,0.60536,0.63937,0.6737,0.70757,0.74047,0.77252,0.80325,0.83215,0.85913,0.88343,0.90564,0.92491,0.94168,0.95568,0.96748,0.97691,0.98426,0.98952,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.015258,0.026508,0.041013,0.053395,0.067872,0.084818,0.10374,0.1248,0.14694,0.16996,0.19276,0.21536,0.23632,0.25527,0.27211,0.28611,0.29751,0.30552,0.31107,0.31372,0.31467,0.3141,0.31257,0.31059,0.30862,0.30703,0.3058,0.30547,0.30174,0.29922,0.29803,0.29739,0.30245,0.30689,0.31039,0.31503,0.31776,0.31993,0.3213,0.32244,0.32314,0.32455,0.32587,0.32685,0.32821,0.32941,0.33183,0.33402,0.33753,0.34129,0.3462,0.35195,0.35899,0.36745,0.37784,0.38997,0.40394,0.41987,0.43736,0.45771,0.48032,0.50413,0.52989,0.55738,0.5851,0.61555,0.64719,0.67937,0.7115,0.74285,0.77295,0.80203,0.82971,0.8555,0.8794,0.90073,0.92012,0.9368,0.95125,0.9632,0.97324,0.98117,0.98729,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.01,0.016243,0.028071,0.043258,0.056066,0.071002,0.088387,0.10773,0.12911,0.15152,0.1747,0.19751,0.21993,0.24052,0.25888,0.27493,0.28794,0.29819,0.30497,0.3092,0.31057,0.3103,0.30865,0.30619,0.30348,0.301,0.29913,0.29779,0.29757,0.29381,0.29153,0.29076,0.29067,0.29668,0.30206,0.30649,0.312,0.31567,0.31875,0.32105,0.32314,0.32488,0.32742,0.32999,0.33233,0.33519,0.33809,0.34234,0.3466,0.35229,0.35835,0.36569,0.37395,0.38358,0.39465,0.4076,0.42221,0.43853,0.45669,0.47624,0.49816,0.52198,0.54658,0.57271,0.60013,0.62739,0.65683,0.68706,0.71741,0.74737,0.77624,0.80361,0.82982,0.85454,0.87734,0.89827,0.91677,0.93348,0.9477,0.95997,0.97001,0.9784,0.98497,0.98997,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
