9.642201408095459891e-01,-3.951621352698405087e-01,-3.605556334543533747e-01,-1.551714088061851404e+00,-2.131832315446510751e-01,-1.548644398098265595e+00,5.349641680999317472e-01,-3.812876778284424173e-02,-2.843500311839479711e-01,9.773667345017748032e-01
1.131605139012330064e+00,-3.040589106873445857e-01,-4.408821014262255256e-01,-1.600080330576908016e+00,-2.052057018037128366e-01,-1.601791211465881215e+00,4.070163411998835579e-01,-5.291021515807787373e-02,-2.009357020597777044e-01,9.510188679439558479e-01
1.455264419479060933e+00,-1.037942935572375436e-01,-3.043069854544989128e-01,-1.608633815632342090e+00,-3.024211803520697184e-01,-1.646130582716114565e+00,5.741056459811026969e-01,5.241563864385897359e-02,-3.142384566310845173e-01,8.131451607989558239e-01
1.090236582658982156e+00,1.258540219246527259e-01,-2.885495831133928490e-01,-1.489896971736840436e+00,-2.553309717246979860e-01,-1.593976575918844452e+00,6.328118661100967657e-01,-2.861895284399922773e-02,-2.035771132536438044e-01,8.477983359867260482e-01
1.173679726173322502e+00,9.854630788261431462e-02,-2.437853751292728688e-01,-1.433432438421178956e+00,-2.719013899137744383e-01,-1.545687155936690704e+00,5.343935760050760875e-01,-1.549880457684957025e-01,-1.993490671820090376e-01,7.775054019338852873e-01
1.143107940759030550e+00,7.639091079774218418e-02,-2.787222819292782816e-01,-1.310369695290640735e+00,-4.202674036418572179e-01,-1.507759068151547588e+00,3.754844481420371860e-01,-1.989051575422569607e-01,-3.059296628634353143e-01,6.269265776079302466e-01
1.143107940759030550e+00,7.639091079774218418e-02,-2.787222819292782816e-01,-1.310369695290640735e+00,-4.202674036418572179e-01,-1.507759068151547588e+00,3.754844481420371860e-01,-1.989051575422569607e-01,-3.059296628634353143e-01,6.269265776079302466e-01
1.023107969035433440e+00,-7.215654065958085339e-02,-2.414921798876810410e-01,-1.162587355624033369e+00,-5.009346757684309814e-01,-1.355835849246575853e+00,2.501647405069128416e-01,-1.728245670808240542e-01,-3.323288543014583096e-01,5.335268291003614216e-01
1.000200332926138413e+00,1.085752718919939241e-01,-4.655678476439286673e-01,-1.402610784184701087e+00,-3.028090819268808298e-01,-1.366686511328809139e+00,1.507775809955875512e-01,-3.034917607045417021e-01,-9.462215246189208118e-02,4.792162218461917256e-01
8.980244239248372784e-01,-1.600421649138595859e-01,-2.104155479784125538e-03,-1.354904854066245390e+00,-3.245164937890691048e-01,-1.338339752869272425e+00,1.218316965040239508e-01,1.424123710084278238e-02,-4.942222868085270615e-02,5.394153448733559619e-01
8.980244239248372784e-01,-1.600421649138595859e-01,-2.104155479784125538e-03,-1.354904854066245390e+00,-3.245164937890691048e-01,-1.338339752869272425e+00,1.218316965040239508e-01,1.424123710084278238e-02,-4.942222868085270615e-02,5.394153448733559619e-01
1.177321401890035979e+00,-2.771227719207021156e-01,2.631853011278188770e-02,-1.218605198367570974e+00,-3.680272332789775724e-01,-1.136434665168818414e+00,-8.628458504416638974e-02,-7.422190034581663265e-02,-3.686029139040009062e-01,6.050483606004160020e-01
1.102962022896694094e+00,-1.553767194618446423e-01,3.212697500698045161e-01,-1.170273396794668574e+00,-6.308067916283871535e-02,-1.197268826220712734e+00,-3.002940354776070797e-01,8.831800295870148587e-02,-5.853568735787944011e-01,5.725960436615036286e-01
1.302725317498934166e+00,-3.810414946276046155e-01,3.387736915308398600e-01,-1.416265992413473285e+00,-5.165313040525704863e-02,-1.183017865499683685e+00,-1.480175947578604989e-01,1.382577199171673432e-01,-6.991633540859102380e-01,5.315663665567710305e-01
1.158264124942439022e+00,-4.530941859730143184e-01,4.542428104782134657e-01,-1.395431284552918871e+00,-1.541458356454566969e-01,-1.220007405816776913e+00,-4.455847808315083203e-01,6.137060633508165802e-02,-5.728764912480517335e-01,5.426872189868807705e-01
1.260424109430157591e+00,-6.182373663351039550e-01,5.607454482060265644e-01,-1.273136633244289939e+00,-2.130809662091499856e-02,-1.411719326059577284e+00,-6.324189904977797205e-01,3.764374209865505028e-02,-7.637303282435534690e-01,8.904683548722647224e-01
1.381296190637857135e+00,-7.543236814818996550e-01,5.081376764955970460e-01,-1.290988036613167411e+00,-3.655126856062030360e-01,-1.298363065730398391e+00,-6.228496154414158159e-01,2.289045692748556404e-03,-9.268328827917863277e-01,8.763195689691379853e-01
1.135256507180940178e+00,-6.303727839055885962e-01,6.285547662315796869e-01,-1.237880397041110747e+00,-2.418063402672767925e-01,-1.378701920734431541e+00,-4.480688117181860219e-01,7.885337130979482023e-02,-1.096824816953045900e+00,9.751868601846704898e-01
1.286158960759248293e+00,-5.919187474585150266e-01,5.711090772035458674e-01,-8.746683442770656347e-01,-4.975595183344141414e-01,-1.511720912273219586e+00,-5.075323201199536394e-01,1.498155638855468152e-01,-1.404291593407936967e+00,9.103306336575389679e-01
